Date,Stock_Name,Ticker,Side,Range_930_High,Range_930_Low,Entry_Time,Entry_Price,Exit1_Time,Exit1_Price,Exit1_PnL_Pct,Exit2_Time,Exit2_Price,Exit2_PnL_Pct,Gross_PnL_Pct,Trade_Fee_Amount,Net_Trade_PnL_Pct,Net_Trade_PnL_Amount,Trade_Status
2026-06-30,ICICI Bank,ICICIBANK.NS,LONG,1392.5,1385.9,2026-06-30 09:45:00,1385.9,2026-06-30 10:15:00,1381.74,-0.3,2026-06-30 10:15:00,1381.74,-0.3,-0.3,0.59,-0.19,-4.74,LOSER
2026-06-30,JSW Energy,JSWENERGY.NS,LONG,579.05,576.4,2026-06-30 09:45:00,576.4,2026-06-30 10:15:00,574.67,-0.3,2026-06-30 10:15:00,574.67,-0.3,-0.3,2.52,-0.38,-9.44,LOSER
2026-06-30,SJVN,SJVN.NS,LONG,74.06,73.31,2026-06-30 09:45:00,73.31,2026-06-30 11:30:00,73.09,-0.3,2026-06-30 11:30:00,73.09,-0.3,-0.3,2.73,-0.41,-10.2,LOSER
2026-06-30,Trent,TRENT.NS,SHORT,3257.9,3246.5,2026-06-30 09:45:00,3257.9,2026-06-30 10:00:00,3267.67,-0.3,2026-06-30 10:00:00,3267.67,-0.3,-0.3,2.19,-0.48,-11.97,LOSER
2026-06-30,BHEL,BHEL.NS,SHORT,417.25,413.0,2026-06-30 10:00:00,417.25,2026-06-30 12:00:00,418.8,-0.37,2026-06-30 12:00:00,418.8,-0.37,-0.37,2.11,-0.39,-9.86,LOSER
2026-06-30,Bandhan Bank,BANDHANBNK.NS,SHORT,202.51,201.07,2026-06-30 10:30:00,202.51,2026-06-30 11:15:00,203.26,-0.37,2026-06-30 11:15:00,203.26,-0.37,-0.37,2.67,-0.47,-11.67,LOSER
2026-06-30,HDFC Bank,HDFCBANK.NS,SHORT,797.2,794.15,2026-06-30 10:30:00,797.2,2026-06-30 11:15:00,799.8,-0.33,2026-06-30 11:15:00,799.8,-0.33,-0.33,2.29,-0.4,-10.09,LOSER
2026-06-30,JSW Energy,JSWENERGY.NS,SHORT,579.05,576.4,2026-06-30 10:45:00,579.05,2026-06-30 11:00:00,576.4,0.46,2026-06-30 11:15:00,579.2,-0.03,0.22,2.54,0.1,2.46,WINNER
2026-06-30,Lupin,LUPIN.NS,LONG,2403.9,2396.4,2026-06-30 10:45:00,2396.4,2026-06-30 11:00:00,2403.9,0.31,2026-06-30 15:00:00,2422.9,1.11,0.71,1.01,0.64,15.99,WINNER
2026-06-30,Bharat Electronics,BEL.NS,LONG,413.6,410.5,2026-06-30 11:00:00,410.5,2026-06-30 14:15:00,413.6,0.76,2026-06-30 15:00:00,411.45,0.23,0.49,2.71,0.38,9.44,WINNER
2026-06-30,Dr. Reddy's Laboratories,DRREDDY.NS,SHORT,1359.1,1347.9,2026-06-30 11:15:00,1359.1,2026-06-30 12:00:00,1363.18,-0.3,2026-06-30 12:00:00,1363.18,-0.3,-0.3,0.91,-0.2,-4.99,LOSER
2026-06-30,Max Healthcare,MAXHEALTH.NS,LONG,1153.6,1146.95,2026-06-30 11:45:00,1146.95,2026-06-30 14:00:00,1142.8,-0.36,2026-06-30 14:00:00,1142.8,-0.36,-0.36,2.51,-0.43,-10.81,LOSER
2026-06-30,BHEL,BHEL.NS,LONG,417.25,413.0,2026-06-30 12:45:00,413.0,2026-06-30 15:00:00,413.15,0.04,2026-06-30 15:00:00,413.15,0.04,0.04,2.72,-0.07,-1.82,LOSER
2026-07-01,Bharti Airtel,BHARTIARTL.NS,SHORT,1863.0,1853.0,2026-07-01 09:45:00,1863.0,2026-07-01 11:15:00,1873.2,-0.55,2026-07-01 11:15:00,1873.2,-0.55,-0.55,1.25,-0.46,-11.45,LOSER
2026-07-01,Exide Industries,EXIDEIND.NS,SHORT,389.35,388.1,2026-07-01 09:45:00,389.35,2026-07-01 10:00:00,388.1,0.32,2026-07-01 11:00:00,389.35,0.0,0.16,2.56,0.05,1.19,WINNER
2026-07-01,Godrej Properties,GODREJPROP.NS,SHORT,1883.0,1874.0,2026-07-01 09:45:00,1883.0,2026-07-01 10:00:00,1895.0,-0.64,2026-07-01 10:00:00,1895.0,-0.64,-0.64,1.27,-0.53,-13.27,LOSER
2026-07-01,Hindustan Unilever,HINDUNILVR.NS,SHORT,2173.5,2151.9,2026-07-01 09:45:00,2173.5,2026-07-01 12:30:00,2180.02,-0.3,2026-07-01 12:30:00,2180.02,-0.3,-0.3,1.46,-0.32,-7.98,LOSER
2026-07-01,Kotak Mahindra Bank,KOTAKBANK.NS,LONG,395.2,393.25,2026-07-01 09:45:00,393.25,2026-07-01 10:15:00,395.2,0.5,2026-07-01 15:00:00,401.12,2.0,1.25,2.61,1.07,26.84,WINNER
2026-07-01,Max Healthcare,MAXHEALTH.NS,SHORT,1136.6,1126.0,2026-07-01 09:45:00,1136.6,2026-07-01 10:45:00,1142.0,-0.48,2026-07-01 10:45:00,1142.0,-0.48,-0.48,2.5,-0.53,-13.3,LOSER
2026-07-01,Sun Pharma,SUNPHARMA.NS,SHORT,1878.5,1872.6,2026-07-01 09:45:00,1878.5,2026-07-01 10:30:00,1872.6,0.31,2026-07-01 15:00:00,1865.9,0.67,0.49,1.26,0.32,7.99,WINNER
2026-07-01,Tata Communications,TATACOMM.NS,SHORT,1958.5,1950.0,2026-07-01 10:00:00,1958.5,2026-07-01 10:15:00,1950.0,0.43,2026-07-01 10:45:00,1919.33,2.0,1.22,1.32,0.9,22.52,WINNER
2026-07-01,Kotak Mahindra Bank,KOTAKBANK.NS,SHORT,395.2,393.25,2026-07-01 10:15:00,395.2,2026-07-01 11:45:00,397.3,-0.53,2026-07-01 11:45:00,397.3,-0.53,-0.53,2.6,-0.61,-15.2,LOSER
2026-07-01,Maruti Suzuki,MARUTI.NS,SHORT,14330.0,14140.0,2026-07-01 10:15:00,14330.0,2026-07-01 11:00:00,14402.0,-0.5,2026-07-01 11:00:00,14402.0,-0.5,-0.5,9.64,-3.27,-81.64,LOSER
2026-07-01,Sun Pharma,SUNPHARMA.NS,LONG,1878.5,1872.6,2026-07-01 10:15:00,1872.6,2026-07-01 11:30:00,1863.0,-0.51,2026-07-01 11:30:00,1863.0,-0.51,-0.51,0.79,-0.42,-10.39,LOSER
2026-07-01,ITC,ITC.NS,SHORT,288.9,287.8,2026-07-01 10:30:00,288.9,2026-07-01 11:00:00,289.95,-0.36,2026-07-01 11:00:00,289.95,-0.36,-0.36,2.54,-0.44,-10.94,LOSER
2026-07-01,Exide Industries,EXIDEIND.NS,LONG,389.35,388.1,2026-07-01 10:45:00,388.1,2026-07-01 11:00:00,389.35,0.32,2026-07-01 11:30:00,387.6,-0.13,0.1,2.55,-0.01,-0.3,LOSER
2026-07-01,Hexaware Technologies,HEXT.NS,SHORT,541.7,533.55,2026-07-01 11:00:00,541.7,2026-07-01 11:15:00,536.28,1.0,2026-07-01 11:15:00,530.87,2.0,1.5,2.36,1.21,30.14,WINNER
2026-07-01,BPCL,BPCL.NS,LONG,305.05,302.35,2026-07-01 11:15:00,302.35,2026-07-01 15:00:00,304.1,0.58,2026-07-01 15:00:00,304.1,0.58,0.58,2.66,0.45,11.34,WINNER
2026-07-01,Hexaware Technologies,HEXT.NS,LONG,541.7,533.55,2026-07-01 12:30:00,533.55,2026-07-01 12:45:00,538.89,1.0,2026-07-01 12:45:00,544.22,2.0,1.5,2.36,1.19,29.65,WINNER
2026-07-02,Coal India,COALINDIA.NS,LONG,436.65,435.5,2026-07-02 09:45:00,435.5,2026-07-02 10:30:00,433.0,-0.57,2026-07-02 10:30:00,433.0,-0.57,-0.57,2.09,-0.58,-14.59,LOSER
2026-07-02,Infosys,INFY.NS,SHORT,1034.6,1027.1,2026-07-02 09:45:00,1034.6,2026-07-02 10:15:00,1037.7,-0.3,2026-07-02 10:15:00,1037.7,-0.3,-0.3,2.27,-0.34,-8.48,LOSER
2026-07-02,Coal India,COALINDIA.NS,SHORT,436.65,435.5,2026-07-02 10:15:00,436.65,2026-07-02 10:30:00,435.5,0.26,2026-07-02 14:00:00,436.65,0.0,0.13,2.21,0.03,0.67,WINNER
2026-07-02,Hexaware Technologies,HEXT.NS,SHORT,556.2,550.65,2026-07-02 11:00:00,556.2,2026-07-02 15:00:00,555.25,0.17,2026-07-02 15:00:00,555.25,0.17,0.17,2.44,0.05,1.36,WINNER
2026-07-06,Bharat Electronics,BEL.NS,LONG,428.5,426.1,2026-07-06 09:45:00,426.1,2026-07-06 10:30:00,424.82,-0.3,2026-07-06 10:30:00,424.82,-0.3,-0.3,2.04,-0.34,-8.44,LOSER
2026-07-06,Nykaa,NYKAA.NS,LONG,319.45,316.7,2026-07-06 09:45:00,316.7,2026-07-06 10:15:00,312.9,-1.2,2026-07-06 10:15:00,312.9,-1.2,-1.2,2.2,-1.15,-28.8,LOSER
2026-07-06,Senco Gold,SENCO.NS,SHORT,334.5,331.65,2026-07-06 13:00:00,334.5,2026-07-06 13:45:00,331.65,0.85,2026-07-06 14:45:00,327.81,2.0,1.43,2.41,1.24,30.98,WINNER
