Transaction_ID,Trade_ID,Type,Date,Ticker,Liquidity_Source,Support_Price,Quantity,Price,Total_Spend,Gross_PnL,Statutory_Taxes,Net_PnL,Return_Pct,Balance,Target_RR_Mode,Outcome,Chart_PNG_URI
631,316,BUY (ENTRY),2018-01-04,AVADHSUGAR.NS,Weekly,466.52,97,407.88,39564.36,0.0,0.0,0.0,0.0,224180.95999999993,1:2,OPEN,N/A
632,314,SELL (EXIT),2018-01-05,ACEINTEG.NS,Weekly,18.93,269,30.37,6176.24,1993.29,31.72,1961.57,31.759938085307564,271883.12999999995,1:2,Success,N/A
633,316,SELL (EXIT),2018-01-05,AVADHSUGAR.NS,Weekly,466.52,97,428.44,39564.36,1994.32,105.93,1888.39,4.772957277711557,273771.51999999996,1:2,Success,N/A
634,317,BUY (ENTRY),2018-01-05,GODFRYPHLP.NS,Weekly,320.7,214,330.98,70829.72,0.0,0.0,0.0,0.0,202941.79999999996,1:2,OPEN,N/A
635,318,BUY (ENTRY),2018-01-05,SURYALAXMI.NS,Weekly,87.0,49,105.1,5149.9,0.0,0.0,0.0,0.0,197791.89999999997,1:2,OPEN,N/A
636,317,SELL (EXIT),2018-02-02,GODFRYPHLP.NS,Weekly,320.7,214,340.3,70829.72,1994.48,175.41,1819.07,2.568229833465387,275590.58999999997,1:2,Success,N/A
637,319,BUY (ENTRY),2018-01-12,EICHERMOT.NS,Weekly,2811.1,13,2855.35,37119.549999999996,0.0,0.0,0.0,0.0,233321.13999999996,1:2,OPEN,N/A
638,319,SELL (EXIT),2018-01-16,EICHERMOT.NS,Weekly,2811.1,13,2779.27,37119.549999999996,-989.04,97.4,-1086.44,-2.926867378510785,274504.14999999997,1:2,Fail,N/A
639,320,BUY (ENTRY),2018-01-17,3PLAND.NS,Weekly,11.0,251,16.07,4033.57,0.0,0.0,0.0,0.0,265320.68,1:2,OPEN,N/A
640,318,SELL (EXIT),2018-02-06,SURYALAXMI.NS,Weekly,87.0,49,84.92,5149.9,-988.82,26.35,-1015.17,-19.71242160041943,273488.98,1:2,Fail,N/A
641,321,BUY (ENTRY),2018-02-05,POWERGRID.NS,Weekly,108.79,272,109.88,29887.36,0.0,0.0,0.0,0.0,239568.05,1:2,OPEN,N/A
642,320,SELL (EXIT),2018-04-19,3PLAND.NS,Weekly,11.0,251,12.09,4033.57,-998.98,23.86,-1022.84,-25.3581814620795,272466.13999999996,1:2,Fail,N/A
643,322,BUY (ENTRY),2018-02-06,TCPLPACK.NS,Weekly,580.0,13,643.64,8367.32,0.0,0.0,0.0,0.0,234211.45999999996,1:2,OPEN,N/A
644,322,SELL (EXIT),2018-03-07,TCPLPACK.NS,Weekly,580.0,13,569.43,8367.32,-964.73,33.53,-998.26,-11.930462800514382,271467.87999999995,1:2,Fail,N/A
645,323,BUY (ENTRY),2018-03-08,NATIONALUM.NS,Monthly,61.35,388,63.21,24525.48,0.0,0.0,0.0,0.0,217055.03999999995,1:2,OPEN,N/A
646,323,SELL (EXIT),2018-03-22,NATIONALUM.NS,Monthly,61.35,388,68.36,24525.48,1998.2,72.51,1925.69,7.851793318622102,273393.56999999995,1:2,Success,N/A
647,324,BUY (ENTRY),2018-03-22,SOTL.NS,Weekly,268.36,73,279.28,20387.44,0.0,0.0,0.0,0.0,223118.76999999996,1:2,OPEN,N/A
648,321,SELL (EXIT),2018-05-09,POWERGRID.NS,Weekly,108.79,272,117.23,29887.36,1999.2,84.42,1914.78,6.406654853422985,275308.35,1:2,Success,N/A
649,325,BUY (ENTRY),2018-04-19,GVT&D.NS,Weekly,366.8,73,380.33,27764.09,0.0,0.0,0.0,0.0,227156.81999999998,1:2,OPEN,N/A
650,324,SELL (EXIT),2018-05-21,SOTL.NS,Weekly,268.36,73,265.73,20387.44,-989.15,60.22,-1049.37,-5.147139611447048,274258.98,1:2,Fail,N/A
651,326,BUY (ENTRY),2018-05-09,KOHINOOR.NS,Monthly,61.1,300,64.26,19278.0,0.0,0.0,0.0,0.0,227216.88999999998,1:2,OPEN,N/A
652,326,SELL (EXIT),2018-05-11,KOHINOOR.NS,Monthly,61.1,300,60.94,19278.0,-996.0,57.74,-1053.74,-5.466023446415604,273205.24,1:2,Fail,N/A
653,327,BUY (ENTRY),2018-05-11,J&KBANK.NS,Weekly,55.26,498,53.95,26867.100000000002,0.0,0.0,0.0,0.0,218574.05,1:2,OPEN,N/A
654,327,SELL (EXIT),2018-05-17,J&KBANK.NS,Weekly,55.26,498,51.95,26867.100000000002,-996.0,74.61,-1070.61,-3.9848364728608585,272134.63,1:2,Fail,N/A
655,328,BUY (ENTRY),2018-05-17,RPOWER.NS,Yearly,33.1,732,33.73,24690.359999999997,0.0,0.0,0.0,0.0,219680.18,1:2,OPEN,N/A
656,328,SELL (EXIT),2018-05-18,RPOWER.NS,Yearly,33.1,732,36.47,24690.359999999997,2005.68,72.88,1932.8,7.828156414082257,274067.43,1:2,Success,N/A
657,329,BUY (ENTRY),2018-05-18,ARIHANT.NS,Monthly,38.0,330,39.64,13081.2,0.0,0.0,0.0,0.0,233222.13999999998,1:2,OPEN,N/A
658,325,SELL (EXIT),2018-06-04,GVT&D.NS,Weekly,366.8,73,366.63,27764.09,-1000.1,76.6,-1076.7,-3.8780309385252676,272990.73,1:2,Fail,N/A
659,330,BUY (ENTRY),2018-05-21,HMT.NS,Monthly,27.1,995,27.83,27690.85,0.0,0.0,0.0,0.0,232218.68,1:2,OPEN,N/A
660,330,SELL (EXIT),2018-05-22,HMT.NS,Monthly,27.1,995,26.82,27690.85,-1004.95,76.43,-1081.38,-3.9051888981378333,271909.35,1:2,Fail,N/A
661,331,BUY (ENTRY),2018-05-22,JKLAKSHMI.NS,Monthly,375.0,77,385.08,29651.16,0.0,0.0,0.0,0.0,229176.99,1:2,OPEN,N/A
662,331,SELL (EXIT),2018-05-25,JKLAKSHMI.NS,Monthly,375.0,77,372.18,29651.16,-993.3,80.8,-1074.1,-3.6224552428977477,270835.25,1:2,Fail,N/A
663,332,BUY (ENTRY),2018-05-25,APOLLOHOSP.NS,Monthly,957.15,33,975.57,32193.81,0.0,0.0,0.0,0.0,225560.24,1:2,OPEN,N/A
664,332,SELL (EXIT),2018-05-31,APOLLOHOSP.NS,Monthly,957.15,33,945.45,32193.81,-993.96,86.45,-1080.41,-3.3559556945884936,269754.84,1:2,Fail,N/A
665,333,BUY (ENTRY),2018-05-31,NAGREEKEXP.NS,Monthly,14.3,504,16.21,8169.84,0.0,0.0,0.0,0.0,248503.80000000002,1:2,OPEN,N/A
666,329,SELL (EXIT),2018-06-05,ARIHANT.NS,Monthly,38.0,330,36.61,13081.2,-999.9,43.97,-1043.87,-7.979925389108032,268710.97000000003,1:2,Fail,N/A
667,333,SELL (EXIT),2018-06-05,NAGREEKEXP.NS,Monthly,14.3,504,14.23,8169.84,-997.92,33.05,-1030.97,-12.619218981032676,267680.00000000006,1:2,Fail,N/A
668,334,BUY (ENTRY),2018-06-06,NDL.NS,Monthly,3.23,2489,2.73,6794.97,0.0,0.0,0.0,0.0,260885.03000000006,1:2,OPEN,N/A
669,335,BUY (ENTRY),2018-06-06,NDL.NS,Monthly,3.23,2489,2.73,6794.97,0.0,0.0,0.0,0.0,254090.06000000006,1:2,OPEN,N/A
670,334,SELL (EXIT),2018-07-19,NDL.NS,Monthly,3.23,2489,2.33,6794.97,-995.6,30.0,-1025.6,-15.09351770500826,266654.4000000001,1:2,Fail,N/A
671,335,SELL (EXIT),2018-07-19,NDL.NS,Monthly,3.23,2489,2.33,6794.97,-995.6,30.0,-1025.6,-15.09351770500826,265628.8000000001,1:2,Fail,N/A
672,336,BUY (ENTRY),2018-07-19,GOLDENTOBC.NS,Monthly,32.2,268,39.84,10677.12,0.0,0.0,0.0,0.0,254951.6800000001,1:3,OPEN,N/A
673,337,BUY (ENTRY),2018-07-19,GOLDENTOBC.NS,Monthly,36.6,268,39.84,10677.12,0.0,0.0,0.0,0.0,244274.5600000001,1:3,OPEN,N/A
674,336,SELL (EXIT),2018-07-31,GOLDENTOBC.NS,Monthly,32.2,268,36.11,10677.12,-999.64,38.62,-1038.26,-9.724157825331174,264590.5400000001,1:3,Fail,N/A
675,337,SELL (EXIT),2018-07-31,GOLDENTOBC.NS,Monthly,36.6,268,36.11,10677.12,-999.64,38.62,-1038.26,-9.724157825331174,263552.2800000001,1:3,Fail,N/A
676,338,BUY (ENTRY),2018-07-31,GSS.NS,Weekly,70.0,335,68.42,22920.7,0.0,0.0,0.0,0.0,240631.58000000007,1:2,OPEN,N/A
677,339,BUY (ENTRY),2018-07-31,SHRENIK.NS,Weekly,26.82,397,29.16,11576.52,0.0,0.0,0.0,0.0,229055.06000000008,1:2,OPEN,N/A
678,338,SELL (EXIT),2018-08-03,GSS.NS,Weekly,70.0,335,74.39,22920.7,1999.95,68.94,1931.01,8.424742699830285,265483.2900000001,1:2,Success,N/A
679,340,BUY (ENTRY),2018-08-01,RGL.NS,Weekly,53.0,356,53.85,19170.600000000002,0.0,0.0,0.0,0.0,234736.1700000001,1:2,OPEN,N/A
680,339,SELL (EXIT),2018-08-07,SHRENIK.NS,Weekly,26.82,397,34.19,11576.52,1996.91,43.73,1953.18,16.871909693068382,267436.4700000001,1:2,Success,N/A
681,341,BUY (ENTRY),2018-08-03,INDIGO.NS,Weekly,1004.0,20,972.97,19459.4,0.0,0.0,0.0,0.0,228806.4700000001,1:2,OPEN,N/A
682,341,SELL (EXIT),2018-08-06,INDIGO.NS,Weekly,1004.0,20,1072.76,19459.4,1995.8,61.25,1934.55,9.9414678767074,269371.0200000001,1:2,Success,N/A
683,342,BUY (ENTRY),2018-08-06,BAGFILMS.NS,Monthly,3.95,1643,4.5,7393.5,0.0,0.0,0.0,0.0,242806.92000000007,1:2,OPEN,N/A
684,340,SELL (EXIT),2018-08-20,RGL.NS,Weekly,53.0,356,59.46,19170.600000000002,1997.16,60.61,1936.55,10.101666092871374,271307.57000000007,1:2,Success,N/A
685,343,BUY (ENTRY),2018-08-07,VSTIND.NS,Monthly,235.55,124,246.61,30579.640000000003,0.0,0.0,0.0,0.0,233334.43000000005,1:2,OPEN,N/A
686,343,SELL (EXIT),2018-08-09,VSTIND.NS,Monthly,235.55,124,262.67,30579.640000000003,1991.44,85.96,1905.48,6.2312048147067784,273213.05000000005,1:2,Success,N/A
687,344,BUY (ENTRY),2018-08-09,SERVOTECH.NS,Monthly,2.83,2526,3.1,7830.6,0.0,0.0,0.0,0.0,257988.95000000004,1:2,OPEN,N/A
688,342,SELL (EXIT),2018-09-25,BAGFILMS.NS,Monthly,3.95,1643,5.72,7393.5,2004.46,34.44,1970.02,26.645296544261853,275183.07000000007,1:2,Success,N/A
689,345,BUY (ENTRY),2018-08-20,SKIPPER.NS,Monthly,119.14,78,123.02,9595.56,0.0,0.0,0.0,0.0,257756.91000000006,1:2,OPEN,N/A
690,345,SELL (EXIT),2018-09-21,SKIPPER.NS,Monthly,119.14,78,110.29,9595.56,-992.94,36.23,-1029.17,-10.72548136846625,274153.9000000001,1:2,Fail,N/A
691,346,BUY (ENTRY),2018-09-21,NAGREEKCAP.NS,Weekly,14.4,885,15.32,13558.2,0.0,0.0,0.0,0.0,252765.1000000001,1:2,OPEN,N/A
692,344,SELL (EXIT),2018-10-03,SERVOTECH.NS,Monthly,2.83,2526,2.71,7830.6,-985.14,32.31,-1017.45,-12.993257221668838,273136.45000000007,1:2,Fail,N/A
693,347,BUY (ENTRY),2018-09-25,GVPIL.NS,Weekly,730.05,20,731.18,14623.599999999999,0.0,0.0,0.0,0.0,244954.65000000008,1:2,OPEN,N/A
694,346,SELL (EXIT),2018-10-16,NAGREEKCAP.NS,Weekly,14.4,885,14.19,13558.2,-1000.05,45.03,-1045.08,-7.7081028455104645,272091.37000000005,1:2,Fail,N/A
695,348,BUY (ENTRY),2018-10-03,SUZLON.NS,Yearly,5.23,1532,5.29,8104.28,0.0,0.0,0.0,0.0,249363.49000000005,1:2,OPEN,N/A
696,347,SELL (EXIT),2018-11-29,GVPIL.NS,Weekly,730.05,20,826.81,14623.599999999999,1912.6,50.41,1862.19,12.734142071719686,273953.56000000006,1:2,Success,N/A
697,349,BUY (ENTRY),2018-10-16,LANDSMILL.NS,Yearly,0.3,48606,0.3,14581.8,0.0,0.0,0.0,0.0,251267.48000000007,1:2,OPEN,N/A
698,349,SELL (EXIT),2018-11-06,LANDSMILL.NS,Yearly,0.3,48606,0.28,14581.8,-972.12,47.33,-1019.45,-6.991249365647589,272934.11000000004,1:2,Fail,N/A
699,350,BUY (ENTRY),2018-11-06,ORCHPHARMA.NS,Weekly,4.75,2438,5.26,12823.88,0.0,0.0,0.0,0.0,252005.95000000004,1:2,OPEN,N/A
700,350,SELL (EXIT),2018-11-12,ORCHPHARMA.NS,Weekly,4.75,2438,6.08,12823.88,1999.16,46.5,1952.66,15.226748846682908,274886.77,1:2,Success,N/A
701,351,BUY (ENTRY),2018-11-12,ALKEM.NS,Weekly,1850.0,11,1930.88,21239.68,0.0,0.0,0.0,0.0,245542.81000000003,1:2,OPEN,N/A
702,348,SELL (EXIT),2018-11-29,SUZLON.NS,Yearly,5.23,1532,4.63,8104.28,-1011.12,32.89,-1044.01,-12.88220545193404,273842.76,1:2,Fail,N/A
703,351,SELL (EXIT),2018-11-29,ALKEM.NS,Weekly,1850.0,11,1843.35,21239.68,-962.83,62.14,-1024.97,-4.825731837767801,272817.79000000004,1:2,Fail,N/A
704,352,BUY (ENTRY),2018-11-29,TATASTEEL.NS,Weekly,52.94,885,52.94,46851.9,0.0,0.0,0.0,0.0,225965.89000000004,1:2,OPEN,N/A
705,353,BUY (ENTRY),2018-11-29,ALBERTDAVD.NS,Weekly,446.25,43,396.15,17034.45,0.0,0.0,0.0,0.0,208931.44000000003,1:2,OPEN,N/A
706,352,SELL (EXIT),2018-12-07,TATASTEEL.NS,Weekly,52.94,885,55.2,46851.9,2000.1,122.13,1877.97,4.008311295806574,274695.76,1:2,Success,N/A
707,354,BUY (ENTRY),2018-12-03,MOKSH.NS,Monthly,4.0,8496,3.9,33134.4,0.0,0.0,0.0,0.0,224526.91,1:3,OPEN,N/A
708,353,SELL (EXIT),2018-12-10,ALBERTDAVD.NS,Weekly,446.25,43,373.18,17034.45,-987.71,52.76,-1040.47,-6.108034013425734,273655.29000000004,1:2,Fail,N/A
709,355,BUY (ENTRY),2018-12-07,RAMASTEEL.NS,Weekly,0.98,26830,0.99,26561.7,0.0,0.0,0.0,0.0,213959.19000000003,1:2,OPEN,N/A
710,354,SELL (EXIT),2018-12-10,MOKSH.NS,Monthly,4.0,8496,4.26,33134.4,3058.56,92.74,2965.82,8.950878844946642,276621.11000000004,1:3,Success,N/A
711,355,SELL (EXIT),2018-12-10,RAMASTEEL.NS,Weekly,0.98,26830,0.95,26561.7,-1073.2,73.85,-1147.05,-4.318435943482533,275474.06000000006,1:2,Fail,N/A
712,356,BUY (ENTRY),2018-12-10,BLISSGVS.NS,Monthly,129.15,68,141.64,9631.519999999999,0.0,0.0,0.0,0.0,265842.54000000004,1:2,OPEN,N/A
713,357,BUY (ENTRY),2018-12-10,BLISSGVS.NS,Monthly,129.15,68,141.64,9631.519999999999,0.0,0.0,0.0,0.0,256211.02000000005,1:2,OPEN,N/A
714,356,SELL (EXIT),2019-01-02,BLISSGVS.NS,Monthly,129.15,68,170.98,9631.519999999999,1995.12,39.4,1955.72,20.305413891057697,277429.78,1:2,Success,N/A
715,357,SELL (EXIT),2019-01-02,BLISSGVS.NS,Monthly,129.15,68,170.98,9631.519999999999,1995.12,39.4,1955.72,20.305413891057697,279385.5,1:2,Success,N/A
716,358,BUY (ENTRY),2019-01-04,RKEC.NS,Weekly,60.0,413,60.36,24928.68,0.0,0.0,0.0,0.0,254456.82,1:2,OPEN,N/A
717,359,BUY (ENTRY),2019-01-04,RKEC.NS,Weekly,60.0,413,60.36,24928.68,0.0,0.0,0.0,0.0,229528.14,1:2,OPEN,N/A
718,358,SELL (EXIT),2019-01-07,RKEC.NS,Weekly,60.0,413,57.94,24928.68,-999.46,70.3,-1069.76,-4.291282169773931,278315.74,1:2,Fail,N/A
719,359,SELL (EXIT),2019-01-07,RKEC.NS,Weekly,60.0,413,57.94,24928.68,-999.46,70.3,-1069.76,-4.291282169773931,277245.98,1:2,Fail,N/A
720,360,BUY (ENTRY),2019-01-07,NHPC.NS,Weekly,25.6,2217,25.73,57043.41,0.0,0.0,0.0,0.0,220202.56999999998,1:2,OPEN,N/A
721,361,BUY (ENTRY),2019-01-07,SARVESHWAR.NS,Weekly,0.89,22177,0.9,19959.3,0.0,0.0,0.0,0.0,200243.26999999996,1:2,OPEN,N/A
722,361,SELL (EXIT),2019-01-15,SARVESHWAR.NS,Weekly,0.89,22177,0.99,19959.3,1995.93,62.36,1933.57,9.687564193133026,279179.55,1:2,Success,N/A
723,362,BUY (ENTRY),2019-01-15,TATAELXSI.NS,Weekly,952.55,49,975.37,47793.13,0.0,0.0,0.0,0.0,174343.00999999998,1:2,OPEN,N/A
724,360,SELL (EXIT),2019-01-24,NHPC.NS,Weekly,25.6,2217,25.27,57043.41,-1019.82,141.65,-1161.47,-2.0361160035839374,278018.08,1:2,Fail,N/A
725,363,BUY (ENTRY),2019-01-18,AARVI.NS,Weekly,46.15,419,43.44,18201.36,0.0,0.0,0.0,0.0,212023.59000000003,1:2,OPEN,N/A
726,362,SELL (EXIT),2019-03-28,TATAELXSI.NS,Weekly,952.55,49,955.04,47793.13,-996.17,121.12,-1117.29,-2.337762770506975,276900.79000000004,1:2,Fail,N/A
727,364,BUY (ENTRY),2019-01-24,OMAXAUTO.NS,Weekly,73.05,112,80.18,8980.16,0.0,0.0,0.0,0.0,249719.27000000005,1:2,OPEN,N/A
728,364,SELL (EXIT),2019-02-26,OMAXAUTO.NS,Weekly,73.05,112,97.98,8980.16,1993.6,37.95,1955.65,21.777451626697076,278856.44000000006,1:2,Success,N/A
729,365,BUY (ENTRY),2019-02-26,GKWLIMITED.NS,Weekly,838.0,33,861.41,28426.53,0.0,0.0,0.0,0.0,232228.55000000005,1:2,OPEN,N/A
730,365,SELL (EXIT),2019-03-05,GKWLIMITED.NS,Weekly,838.0,33,921.9,28426.53,1996.17,81.18,1914.99,6.736629479574187,280771.43000000005,1:2,Success,N/A
731,366,BUY (ENTRY),2019-03-05,MANINDS.NS,Monthly,66.05,109,64.06,6982.54,0.0,0.0,0.0,0.0,255587.53000000006,1:2,OPEN,N/A
732,363,SELL (EXIT),2019-06-12,AARVI.NS,Weekly,46.15,419,41.06,18201.36,-997.22,55.35,-1052.57,-5.782919518101943,279718.86000000004,1:2,Fail,N/A
733,367,BUY (ENTRY),2019-03-28,ENIL.NS,Weekly,511.55,68,519.17,35303.56,0.0,0.0,0.0,0.0,237432.76000000004,1:2,OPEN,N/A
734,367,SELL (EXIT),2019-04-01,ENIL.NS,Weekly,511.55,68,548.42,35303.56,1989.0,96.45,1892.55,5.360790809765361,281611.41000000003,1:2,Success,N/A
735,368,BUY (ENTRY),2019-04-01,CEREBRAINT.NS,Monthly,24.55,909,25.58,23252.219999999998,0.0,0.0,0.0,0.0,251376.65000000002,1:2,OPEN,N/A
736,368,SELL (EXIT),2019-04-03,CEREBRAINT.NS,Monthly,24.55,909,27.78,23252.219999999998,1999.8,69.68,1930.12,8.300798805447394,283541.53,1:2,Success,N/A
737,369,BUY (ENTRY),2019-04-03,ARENTERP.NS,Weekly,13.3,931,12.11,11274.41,0.0,0.0,0.0,0.0,265284.58,1:2,OPEN,N/A
738,369,SELL (EXIT),2019-06-06,ARENTERP.NS,Weekly,13.3,931,11.04,11274.41,-996.17,39.95,-1036.12,-9.190015264656862,282505.41000000003,1:2,Fail,N/A
739,370,BUY (ENTRY),2019-06-06,AVROIND.NS,Monthly,1.25,55926,0.88,49214.88,0.0,0.0,0.0,0.0,226307.99000000005,1:2,OPEN,N/A
740,370,SELL (EXIT),2019-06-07,AVROIND.NS,Monthly,1.25,55926,0.92,49214.88,2237.04,127.63,2109.41,4.286122408507346,284614.82,1:2,Success,N/A
741,371,BUY (ENTRY),2019-06-07,JUBLPHARMA.NS,Monthly,440.02,52,356.78,18552.559999999998,0.0,0.0,0.0,0.0,259079.72,1:2,OPEN,N/A
742,366,SELL (EXIT),2019-07-19,MANINDS.NS,Monthly,66.05,109,54.94,6982.54,-994.08,30.42,-1024.5,-14.672311221990853,283590.32,1:2,Fail,N/A
743,372,BUY (ENTRY),2019-06-12,RGL.NS,Monthly,56.23,768,56.46,43361.28,0.0,0.0,0.0,0.0,221676.48,1:2,OPEN,N/A
744,372,SELL (EXIT),2019-06-14,RGL.NS,Monthly,56.23,768,55.15,43361.28,-1006.08,111.26,-1117.34,-2.576815075569725,282472.98,1:2,Fail,N/A
745,373,BUY (ENTRY),2019-06-14,MBLINFRA.NS,Monthly,11.2,1770,7.66,13558.2,0.0,0.0,0.0,0.0,250362.21999999997,1:2,OPEN,N/A
746,373,SELL (EXIT),2019-06-18,MBLINFRA.NS,Monthly,11.2,1770,7.09,13558.2,-1008.9,45.02,-1053.92,-7.7733032408431795,281419.06,1:2,Fail,N/A
747,374,BUY (ENTRY),2019-06-18,PFOCUS.NS,Monthly,49.3,163,55.86,9105.18,0.0,0.0,0.0,0.0,253761.32,1:2,OPEN,N/A
748,374,SELL (EXIT),2019-07-09,PFOCUS.NS,Monthly,49.3,163,49.75,9105.18,-995.93,35.13,-1031.06,-11.323883767262151,280388.0,1:2,Fail,N/A
749,375,BUY (ENTRY),2019-07-09,GLENMARK.NS,Monthly,493.5,62,439.24,27232.88,0.0,0.0,0.0,0.0,234602.56,1:2,OPEN,N/A
750,371,SELL (EXIT),2019-07-22,JUBLPHARMA.NS,Monthly,440.02,52,337.58,18552.559999999998,-998.4,56.13,-1054.53,-5.6840134191723415,279333.47,1:2,Fail,N/A
751,376,BUY (ENTRY),2019-07-19,EIFFL.NS,Monthly,99.5,53,111.86,5928.58,0.0,0.0,0.0,0.0,246172.00999999998,1:2,OPEN,N/A
752,375,SELL (EXIT),2019-08-26,GLENMARK.NS,Monthly,493.5,62,423.23,27232.88,-992.62,75.43,-1068.05,-3.9219135104329763,278265.42,1:2,Fail,N/A
753,377,BUY (ENTRY),2019-07-22,VIKASECO.NS,Monthly,4.74,3916,2.85,11160.6,0.0,0.0,0.0,0.0,261176.24,1:2,OPEN,N/A
754,377,SELL (EXIT),2019-07-25,VIKASECO.NS,Monthly,4.74,3916,3.36,11160.6,1997.16,42.8,1954.36,17.51124491514793,280219.77999999997,1:2,Success,N/A
755,378,BUY (ENTRY),2019-07-25,WONDERLA.NS,Monthly,258.7,38,258.26,9813.88,0.0,0.0,0.0,0.0,264477.31999999995,1:2,OPEN,N/A
756,376,SELL (EXIT),2019-08-27,EIFFL.NS,Monthly,99.5,53,93.01,5928.58,-999.05,28.07,-1027.12,-17.324890614615978,279192.66,1:2,Fail,N/A
757,379,BUY (ENTRY),2019-08-26,TRF.NS,Yearly,85.1,140,78.28,10959.2,0.0,0.0,0.0,0.0,258419.57999999996,1:2,OPEN,N/A
758,378,SELL (EXIT),2019-08-27,WONDERLA.NS,Monthly,258.7,38,232.02,9813.88,-997.12,36.71,-1033.83,-10.534365612785157,278158.82999999996,1:2,Fail,N/A
759,379,SELL (EXIT),2019-08-27,TRF.NS,Yearly,85.1,140,92.48,10959.2,1988.0,42.35,1945.65,17.753576903423607,280104.48,1:2,Success,N/A
760,380,BUY (ENTRY),2019-08-27,KESORAMIND.NS,Yearly,39.97,449,42.83,19230.67,0.0,0.0,0.0,0.0,260873.81,1:2,OPEN,N/A
761,381,BUY (ENTRY),2019-08-27,KESORAMIND.NS,Yearly,39.97,449,42.83,19230.67,0.0,0.0,0.0,0.0,241643.13999999998,1:2,OPEN,N/A
762,380,SELL (EXIT),2019-09-05,KESORAMIND.NS,Yearly,39.97,449,40.61,19230.67,-996.78,57.64,-1054.42,-5.48301229234343,279050.06,1:2,Fail,N/A
763,381,SELL (EXIT),2019-09-05,KESORAMIND.NS,Yearly,39.97,449,40.61,19230.67,-996.78,57.64,-1054.42,-5.48301229234343,277995.64,1:2,Fail,N/A
764,382,BUY (ENTRY),2019-09-05,AURIONPRO.NS,Monthly,43.53,685,42.97,29434.45,0.0,0.0,0.0,0.0,248561.19,1:2,OPEN,N/A
765,383,BUY (ENTRY),2019-09-05,HEALTHX.NS,Monthly,85.0,488,100.15,48873.200000000004,0.0,0.0,0.0,0.0,199687.99,1:2,OPEN,N/A
766,383,SELL (EXIT),2019-09-11,HEALTHX.NS,Monthly,85.0,488,104.25,48873.200000000004,2000.8,126.62,1874.18,3.8347806159613036,279869.82,1:2,Success,N/A
767,384,BUY (ENTRY),2019-09-11,CANBK.NS,Monthly,40.95,599,39.77,23822.230000000003,0.0,0.0,0.0,0.0,226613.14,1:2,OPEN,N/A
768,382,SELL (EXIT),2019-09-19,AURIONPRO.NS,Monthly,43.53,685,45.89,29434.45,2000.2,83.42,1916.78,6.512029271822644,281786.60000000003,1:2,Success,N/A
769,385,BUY (ENTRY),2019-09-17,SIKKO.NS,Monthly,0.46,52460,0.47,24656.199999999997,0.0,0.0,0.0,0.0,233308.17000000004,1:2,OPEN,N/A
770,385,SELL (EXIT),2019-09-18,SIKKO.NS,Monthly,0.46,52460,0.51,24656.199999999997,2098.4,72.9,2025.5,8.214972299056628,283812.10000000003,1:2,Success,N/A
771,386,BUY (ENTRY),2019-09-18,SERVOTECH.NS,Weekly,1.2,10844,1.15,12470.599999999999,0.0,0.0,0.0,0.0,247519.27000000002,1:2,OPEN,N/A
772,384,SELL (EXIT),2019-09-19,CANBK.NS,Monthly,40.95,599,38.1,23822.230000000003,-1000.33,67.84,-1068.17,-4.483921110660085,282743.93000000005,1:2,Fail,N/A
773,386,SELL (EXIT),2019-09-19,SERVOTECH.NS,Weekly,1.2,10844,1.34,12470.599999999999,2060.36,45.78,2014.58,16.154635703173867,284758.51000000007,1:2,Success,N/A
774,387,BUY (ENTRY),2019-09-19,OFSS.NS,Monthly,2808.4,11,2942.94,32372.34,0.0,0.0,0.0,0.0,252386.17000000007,1:2,OPEN,N/A
775,388,BUY (ENTRY),2019-09-19,OFSS.NS,Monthly,2808.4,11,2942.94,32372.34,0.0,0.0,0.0,0.0,220013.83000000007,1:2,OPEN,N/A
776,387,SELL (EXIT),2019-09-20,OFSS.NS,Monthly,2808.4,11,3124.53,32372.34,1997.49,89.95,1907.54,5.892499584521848,286666.05000000005,1:2,Success,N/A
777,388,SELL (EXIT),2019-09-20,OFSS.NS,Monthly,2808.4,11,3124.53,32372.34,1997.49,89.95,1907.54,5.892499584521848,288573.59,1:2,Success,N/A
778,389,BUY (ENTRY),2019-09-20,NSIL.NS,Monthly,879.6,27,937.99,25325.73,0.0,0.0,0.0,0.0,263247.86000000004,1:2,OPEN,N/A
779,390,BUY (ENTRY),2019-09-20,NSIL.NS,Monthly,879.6,27,937.99,25325.73,0.0,0.0,0.0,0.0,237922.13000000003,1:2,OPEN,N/A
780,389,SELL (EXIT),2019-09-23,NSIL.NS,Monthly,879.6,27,901.9,25325.73,-974.43,71.21,-1045.64,-4.128765488694699,287527.95,1:2,Fail,N/A
781,390,SELL (EXIT),2019-09-23,NSIL.NS,Monthly,879.6,27,901.9,25325.73,-974.43,71.21,-1045.64,-4.128765488694699,286482.31,1:2,Fail,N/A
782,391,BUY (ENTRY),2019-09-23,LICHSGFIN.NS,Monthly,387.6,24,419.77,10074.48,0.0,0.0,0.0,0.0,276407.83,1:2,OPEN,N/A
783,392,BUY (ENTRY),2019-09-23,LICHSGFIN.NS,Monthly,387.6,24,419.77,10074.48,0.0,0.0,0.0,0.0,266333.35,1:2,OPEN,N/A
